id,category,sub_category,lat,lon
427845429,accomodation,house,28.6637368,77.0899541
427845430,accomodation,house,28.6637002,77.0901951
427845432,accomodation,house,28.6636877,77.090289
427845433,accomodation,house,28.6636774,77.0903828
427845437,accomodation,house,28.6636545,77.090474
427845441,accomodation,house,28.6636431,77.0905678
427845444,accomodation,house,28.6636328,77.0906603
427845448,accomodation,house,28.6636214,77.0907554
427845450,accomodation,house,28.6636111,77.0908505
427845451,accomodation,house,28.6634282,77.0907645
427845452,accomodation,house,28.6634384,77.0906707
427845453,accomodation,house,28.6634499,77.0905757
427845454,accomodation,house,28.663459,77.0904831
427845455,accomodation,house,28.6634693,77.0903893
427845456,accomodation,house,28.6634784,77.0902968
427845457,accomodation,house,28.6634887,77.0902042
427845459,accomodation,house,28.6635299,77.0898642
427845460,accomodation,house,28.6635402,77.0897716
427845461,accomodation,house,28.6635505,77.0896805
427845463,accomodation,house,28.6635608,77.0895867
427845464,accomodation,house,28.6635756,77.0894942
427845465,accomodation,house,28.6635905,77.0894029
427845466,accomodation,house,28.6636042,77.0893104
427845467,accomodation,house,28.6633184,77.0912832
427845468,accomodation,house,28.6636145,77.0892166
427845469,accomodation,house,28.6636271,77.0891228
427845470,accomodation,house,28.6636374,77.0890289
427845471,accomodation,house,28.6634076,77.0912975
427857902,accomodation,house,28.6744945,77.105402
427857906,accomodation,house,28.6744825,77.1054894
427857911,accomodation,house,28.6744723,77.1055778
427857915,accomodation,house,28.6744594,77.1056673
427857917,accomodation,house,28.674453,77.1057536
427857918,accomodation,house,28.6744324,77.1059294
427857919,accomodation,house,28.6744252,77.1060167
427857920,accomodation,house,28.6744132,77.106102
427857921,accomodation,house,28.6744003,77.1061872
427857922,accomodation,house,28.6743883,77.1062756
428154139,accomodation,house,28.6651718,77.0884567
428154144,accomodation,house,28.6652558,77.0884724
428154147,accomodation,house,28.6653404,77.0884865
428154150,accomodation,house,28.6638428,77.0890109
428154155,accomodation,house,28.6637249,77.0882156
428154159,accomodation,house,28.6638111,77.0882313
428154163,accomodation,house,28.6638951,77.0882457
428154167,accomodation,house,28.6639779,77.0882628
428154172,accomodation,house,28.6640607,77.0882772
428154175,accomodation,house,28.6641469,77.0882876
428154179,accomodation,house,28.6642319,77.0883034
428154182,accomodation,house,28.6643164,77.0883178
428154186,accomodation,house,28.6643992,77.0883335
428154190,accomodation,house,28.6644843,77.0883492
428154193,accomodation,house,28.6645694,77.0883637
428154197,accomodation,house,28.6646545,77.0883781
428154200,accomodation,house,28.664751,77.0883833
428154204,accomodation,house,28.6648349,77.088399
428154207,accomodation,house,28.6649177,77.0884135
428154212,accomodation,house,28.6650017,77.0884265
428154216,accomodation,house,28.6650868,77.0884396
428156402,accomodation,house,28.6651718,77.0884567
428156403,accomodation,house,28.6652558,77.0884724
428156404,accomodation,house,28.6653404,77.0884865
428156405,accomodation,house,28.6637445,77.0879824
428156406,accomodation,house,28.6638407,77.0879935
428156407,accomodation,house,28.6639245,77.0880104
428156408,accomodation,house,28.6640107,77.0880245
428156409,accomodation,house,28.6640957,77.0880399
428156410,accomodation,house,28.6641809,77.088054
428156411,accomodation,house,28.6642658,77.0880722
428156412,accomodation,house,28.6643546,77.088089
428156413,accomodation,house,28.6644396,77.0881045
428156414,accomodation,house,28.664526,77.0881186
428156415,accomodation,house,28.6646627,77.0881354
428156416,accomodation,house,28.6647477,77.0881495
428156417,accomodation,house,28.6648315,77.088165
428156418,accomodation,house,28.6649167,77.0881804
428156419,accomodation,house,28.6650041,77.0881945
428156420,accomodation,house,28.6650917,77.0882084
428156421,accomodation,house,28.6651815,77.0882211
428156422,accomodation,house,28.6652678,77.0882352
428156423,accomodation,house,28.665359,77.0882507
428156424,accomodation,house,28.6638428,77.0890109
428156425,accomodation,house,28.6637249,77.0882156
428156426,accomodation,house,28.6638111,77.0882313
428156427,accomodation,house,28.6638951,77.0882457
428156428,accomodation,house,28.6639779,77.0882628
428156429,accomodation,house,28.6640607,77.0882772
428156430,accomodation,house,28.6641469,77.0882876
428156431,accomodation,house,28.6642319,77.0883034
428156432,accomodation,house,28.6643164,77.0883178
428156433,accomodation,house,28.6643992,77.0883335
428156434,accomodation,house,28.6644843,77.0883492
428156435,accomodation,house,28.6645694,77.0883637
428156436,accomodation,house,28.6646545,77.0883781
428156437,accomodation,house,28.664751,77.0883833
428156438,accomodation,house,28.6648349,77.088399
428156439,accomodation,house,28.6649177,77.0884135
428156440,accomodation,house,28.6650017,77.0884265
428156441,accomodation,house,28.6650868,77.0884396
428161975,accomodation,house,28.6655434,77.0885928
428161976,accomodation,house,28.6655489,77.0885372
428161977,accomodation,house,28.6655551,77.0884809
428161978,accomodation,house,28.6655624,77.0884248
428161979,accomodation,house,28.6655698,77.0883687
428161980,accomodation,house,28.665576,77.0883111
428161981,accomodation,house,28.6655821,77.088252
428161982,accomodation,house,28.6655895,77.0881945
428161983,accomodation,house,28.6655982,77.0881383
428161984,accomodation,house,28.6656068,77.0880792
428161985,accomodation,house,28.6656142,77.0880202
428161986,accomodation,house,28.6656204,77.0879599
428161987,accomodation,house,28.6656314,77.0878981
428161988,accomodation,house,28.6656339,77.087839
428161989,accomodation,house,28.6656437,77.0877758
428161990,accomodation,house,28.6656561,77.0877112
428161991,accomodation,house,28.6657966,77.0877323
428161992,accomodation,house,28.6657868,77.0877983
428161993,accomodation,house,28.6657794,77.0878644
428161996,accomodation,house,28.6657719,77.087922
428161998,accomodation,house,28.6657633,77.0879838
428161999,accomodation,house,28.6657571,77.0880413
428162001,accomodation,house,28.6657485,77.0881003
428162004,accomodation,house,28.6657399,77.0881608
428162005,accomodation,house,28.6657337,77.088217
428162006,accomodation,house,28.6657275,77.0882745
428162007,accomodation,house,28.6657214,77.0883334
428162008,accomodation,house,28.6657128,77.088391
428162009,accomodation,house,28.6657054,77.0884473
428162010,accomodation,house,28.665698,77.0885034
428162011,accomodation,house,28.6656918,77.0885597
428162012,accomodation,house,28.6656845,77.0886144
428162816,accomodation,house,28.6659321,77.0886454
428162817,accomodation,house,28.6659395,77.0885905
428162818,accomodation,house,28.6659457,77.0885344
428162819,accomodation,house,28.6659531,77.0884782
428162820,accomodation,house,28.6659605,77.0884219
428162821,accomodation,house,28.6659692,77.0883644
428162822,accomodation,house,28.6659753,77.0883053
428162823,accomodation,house,28.6659814,77.0882479
428162824,accomodation,house,28.6659876,77.0881916
428162825,accomodation,house,28.6659962,77.0881313
428162826,accomodation,house,28.6660049,77.0880722
428162827,accomodation,house,28.6660111,77.0880146
428162828,accomodation,house,28.6660197,77.0879528
428162829,accomodation,house,28.6660271,77.0878953
428162830,accomodation,house,28.6660345,77.0878292
428162831,accomodation,house,28.6660443,77.0877632
428164562,accomodation,house,28.6664442,77.0875721
428164563,accomodation,house,28.6663592,77.0875609
428164564,accomodation,house,28.6662767,77.0875484
428164565,accomodation,house,28.6661929,77.0875343
428164566,accomodation,house,28.6661066,77.0875231
428164567,accomodation,house,28.666024,77.0875104
428164568,accomodation,house,28.6659377,77.0874991
428164569,accomodation,house,28.6658514,77.0874865
428164570,accomodation,house,28.6657614,77.0874711
428164571,accomodation,house,28.6656653,77.0874599
428164572,accomodation,house,28.6655815,77.0874443
428164573,accomodation,house,28.6654952,77.0874318
428164574,accomodation,house,28.6654052,77.087419
428164575,accomodation,house,28.6653166,77.0874051
428164577,accomodation,house,28.6652204,77.0873895
428165695,accomodation,house,28.6665163,77.0873137
428165698,accomodation,house,28.6664295,77.0872969
428165701,accomodation,house,28.6663431,77.08728
428165703,accomodation,house,28.6662581,77.087266
428165705,accomodation,house,28.6661719,77.0872505
428165707,accomodation,house,28.6660868,77.0872407
428165709,accomodation,house,28.6660017,77.0872266
428165711,accomodation,house,28.6659156,77.0872126
428165713,accomodation,house,28.6658304,77.0871972
428165715,accomodation,house,28.6657442,77.0871817
428165717,accomodation,house,28.6656592,77.0871662
428165719,accomodation,house,28.6655759,77.0871522
428165721,accomodation,house,28.6654916,77.087136
428165723,accomodation,house,28.6654077,77.0871227
428165725,accomodation,house,28.6653239,77.0871108
428165728,accomodation,house,28.6652401,77.0870974
428171822,accomodation,house,28.6650783,77.0870725
428171825,accomodation,house,28.6649934,77.0870614
428171828,accomodation,house,28.6649096,77.0870488
428171832,accomodation,house,28.6648258,77.0870348
428171836,accomodation,house,28.664742,77.0870235
428171840,accomodation,house,28.6646582,77.0870081
428171844,accomodation,house,28.6645744,77.0869954
428171847,accomodation,house,28.6644918,77.0869842
428171851,accomodation,house,28.664408,77.0869716
428171854,accomodation,house,28.6643192,77.0869589
428171858,accomodation,house,28.6642268,77.0869462
428171860,accomodation,house,28.6641405,77.0869308
428171862,accomodation,house,28.6640542,77.0869196
428171863,accomodation,house,28.663968,77.0869084
428171865,accomodation,house,28.6638842,77.0868943
428171866,accomodation,house,28.6650434,77.0873499
428171867,accomodation,house,28.6649601,77.0873353
428171868,accomodation,house,28.6648751,77.0873213
428171869,accomodation,house,28.6647901,77.0873058
428171870,accomodation,house,28.6647063,77.087289
428171871,accomodation,house,28.6646212,77.0872735
428171872,accomodation,house,28.6645411,77.0872623
428171873,accomodation,house,28.6644573,77.0872496
428171874,accomodation,house,28.6643722,77.087237
428171875,accomodation,house,28.6642885,77.0872272
428171876,accomodation,house,28.6642022,77.0872145
428171877,accomodation,house,28.6641135,77.0872005
428171878,accomodation,house,28.6640259,77.087185
428171879,accomodation,house,28.6639385,77.087171
428171880,accomodation,house,28.6638497,77.0871597
428176875,accomodation,house,28.6633739,77.0867735
428176876,accomodation,house,28.663666,77.0868145
428176877,accomodation,house,28.663565,77.0868016
428176878,accomodation,house,28.6634688,77.0867875
428176879,accomodation,house,28.6635842,77.0870149
428176880,accomodation,house,28.6635736,77.0871106
428176881,accomodation,house,28.6635613,77.0872047
428176882,accomodation,house,28.6635502,77.0873016
428176883,accomodation,house,28.6635354,77.0873986
428176884,accomodation,house,28.6635218,77.0874941
428176885,accomodation,house,28.6635095,77.0875924
428176886,accomodation,house,28.6634972,77.0876893
428176887,accomodation,house,28.6634849,77.0877848
428176891,accomodation,house,28.6634713,77.0878818
428176893,accomodation,house,28.663459,77.0879786
428176896,accomodation,house,28.6634454,77.0880755
428176899,accomodation,house,28.6634319,77.0881739
428176901,accomodation,house,28.6634208,77.0882736
428176905,accomodation,house,28.6634084,77.0883733
428176909,accomodation,house,28.6633973,77.0884731
428176913,accomodation,house,28.663385,77.08857
428176917,accomodation,house,28.6633739,77.0886711
428176920,accomodation,house,28.6633756,77.0869656
428176921,accomodation,house,28.6633641,77.0870614
428176923,accomodation,house,28.6633518,77.0871569
428176927,accomodation,house,28.6633394,77.0872525
428176931,accomodation,house,28.663332,77.0873494
428176935,accomodation,house,28.6633197,77.0874449
428176940,accomodation,house,28.6633086,77.087539
428176944,accomodation,house,28.6632963,77.0876331
428176949,accomodation,house,28.6632852,77.0877272
428176952,accomodation,house,28.6632741,77.0878227
428176956,accomodation,house,28.6632605,77.0879421
428176960,accomodation,house,28.6632507,77.088039
428176965,accomodation,house,28.6632384,77.0881332
428176966,accomodation,house,28.6632273,77.0882273
428176967,accomodation,house,28.6632162,77.0883242
428176968,accomodation,house,28.6632039,77.0884197
428176969,accomodation,house,28.6631915,77.0885138
428176970,accomodation,house,28.6631804,77.0886107
428181216,accomodation,house,28.6629286,77.0889016
428181217,accomodation,house,28.6628465,77.0888896
428181218,accomodation,house,28.6627626,77.0888783
428181219,accomodation,house,28.6626812,77.0888671
428181220,accomodation,house,28.6626,77.0888559
428181221,accomodation,house,28.6625199,77.0888446
428181222,accomodation,house,28.6624372,77.0888334
428181223,accomodation,house,28.6623559,77.0888221
428181224,accomodation,house,28.6622745,77.0888067
428181225,accomodation,house,28.6621933,77.0887912
428181226,accomodation,house,28.6621143,77.0887757
428181227,accomodation,house,28.6620329,77.0887646
428181228,accomodation,house,28.6629518,77.0886536
428181229,accomodation,house,28.6628637,77.0886367
428181230,accomodation,house,28.6627755,77.0886241
428181231,accomodation,house,28.6626899,77.0886093
428181232,accomodation,house,28.6626037,77.0885939
428181233,accomodation,house,28.6625186,77.0885784
428181234,accomodation,house,28.6624311,77.088563
428181235,accomodation,house,28.6623448,77.0885475
428181236,accomodation,house,28.6622597,77.0885321
428181237,accomodation,house,28.6621698,77.088518
